Acedamic percentage,Hours Studying per day,Logical quotient rating,hackathons,coding skills rating,public speaking points,can work long time before system,self-learning capability,Extra-courses did,certifications,workshops,talenttests taken,olympiads,reading and writing skills,memory capability score,Interested subjects,interested career area,Job/Higher Studies,Type of company want to settle in,Taken inputs from seniors or elders,interested in games,Interested Type of Books,Salary Range Expected,Gentle or Tuff behaviour,Salary/work,hard/smart worker,Introvert,Suggested Job Role
73,5,6,3,8,4,yes,no,no,shell programming,web technologies,no,no,excellent,medium,Computer Architecture,developer,job,Service Based,yes,no,Trilogy,salary,gentle,work,smart worker,no,Software Systems Engineer
69,11,5,4,4,1,no,yes,yes,python,testing,no,no,excellent,excellent,data engineering,security,job,Sales and Marketing,yes,yes,Art,Work,stubborn,salary,smart worker,yes,Database Manager
75,7,8,0,6,2,no,no,yes,machine learning,system designing,no,no,poor,excellent,hacking,cloud computing,higherstudies,Service Based,yes,no,Horror,Work,gentle,work,hard worker,no,Network Security Administrator
60,7,2,5,3,1,yes,yes,yes,app development,system designing,yes,no,poor,poor,cloud computing,Business process analyst,higherstudies,SAaS services,no,yes,Comics,Work,stubborn,work,smart worker,no,Web Developer
87,9,9,2,3,6,no,yes,yes,python,web technologies,no,yes,medium,medium,programming,cloud computing,higherstudies,BPA,no,yes,Horror,salary,stubborn,work,hard worker,no,Design & UX
65,6,6,1,7,5,no,no,no,r programming,system designing,no,yes,excellent,poor,data engineering,system developer,higherstudies,product development,no,no,Drama,Work,stubborn,work,hard worker,yes,CRM Technical Developer
73,9,6,4,9,2,no,yes,yes,hadoop,system designing,no,no,medium,poor,Management,cloud computing,job,BPA,yes,no,Guide,Work,stubborn,work,hard worker,yes,Mobile Applications Developer
94,9,4,1,1,4,yes,no,yes,information security,web technologies,no,no,excellent,medium,Management,security,higherstudies,Service Based,yes,yes,Science,Work,gentle,work,hard worker,yes,Project Manager
79,8,7,0,2,7,yes,no,yes,app development,data science,yes,no,medium,medium,cloud computing,security,job,SAaS services,no,yes,Anthology,salary,stubborn,work,smart worker,no,Portal Administrator
82,11,8,2,8,9,yes,yes,yes,distro making,cloud computing,no,yes,poor,medium,IOT,cloud computing,job,BPA,yes,no,Health,salary,gentle,work,smart worker,no,Network Security Administrator
88,8,8,3,7,8,yes,no,no,distro making,web technologies,no,no,excellent,excellent,IOT,testing,job,Service Based,no,yes,Romance,Work,stubborn,salary,smart worker,yes,UX Designer
61,6,5,4,6,3,yes,no,yes,python,data science,yes,no,medium,medium,parallel computing,developer,higherstudies,Web Services,yes,no,Series,salary,stubborn,work,hard worker,yes,Technical Support
93,4,9,2,3,1,no,yes,yes,machine learning,data science,yes,no,medium,excellent,Computer Architecture,developer,higherstudies,Cloud Services,no,no,Encyclopedias,salary,gentle,work,hard worker,no,Technical Services/Help Desk/Tech Support
73,8,4,0,2,1,no,yes,no,distro making,web technologies,yes,no,excellent,excellent,Software Engineering,developer,job,Finance,no,no,Art,Work,gentle,salary,smart worker,yes,Network Engineer
75,5,7,0,2,5,no,yes,no,shell programming,system designing,yes,yes,medium,excellent,IOT,cloud computing,higherstudies,Service Based,no,no,Autobiographies,Work,gentle,salary,hard worker,no,Network Security Administrator
74,4,8,0,2,2,no,yes,no,app development,database security,no,no,medium,excellent,hacking,testing,job,Cloud Services,no,yes,Satire,Work,gentle,salary,smart worker,no,Systems Security Administrator
64,11,6,2,2,1,no,no,no,hadoop,cloud computing,no,no,medium,excellent,parallel computing,cloud computing,job,Cloud Services,no,no,Childrens,salary,gentle,work,hard worker,yes,Systems Analyst
60,4,6,3,1,3,yes,no,no,distro making,system designing,yes,no,excellent,medium,hacking,security,job,SAaS services,no,no,Romance,salary,stubborn,salary,smart worker,yes,Project Manager
85,7,9,5,6,9,no,no,no,distro making,hacking,no,no,poor,poor,networks,testing,job,Product based,yes,yes,Self help,Work,stubborn,salary,smart worker,no,CRM Technical Developer
84,6,6,4,7,1,no,no,no,r programming,hacking,yes,no,medium,excellent,cloud computing,Business process analyst,higherstudies,SAaS services,yes,yes,Drama,Work,gentle,salary,hard worker,yes,Database Administrator
93,4,2,0,7,6,yes,yes,yes,information security,system designing,no,no,medium,poor,Software Engineering,developer,higherstudies,Service Based,no,yes,Series,Work,gentle,salary,hard worker,yes,Systems Analyst
87,12,2,4,3,5,yes,yes,yes,full stack,game development,yes,no,excellent,poor,IOT,system developer,job,Service Based,yes,yes,Dictionaries,Work,gentle,salary,smart worker,yes,Mobile Applications Developer
83,9,7,5,6,1,yes,no,yes,app development,data science,yes,no,excellent,medium,Management,cloud computing,job,Product based,no,no,Poetry,Work,stubborn,work,smart worker,no,Database Developer
70,8,9,5,3,3,yes,yes,no,python,testing,no,yes,excellent,poor,IOT,Business process analyst,higherstudies,Sales and Marketing,yes,yes,Autobiographies,salary,gentle,work,smart worker,yes,Technical Services/Help Desk/Tech Support
70,5,4,1,4,1,no,no,yes,machine learning,web technologies,yes,yes,poor,poor,data engineering,testing,higherstudies,Product based,yes,no,Series,salary,gentle,salary,smart worker,yes,Network Engineer
89,4,4,5,9,5,yes,no,yes,full stack,web technologies,no,no,medium,medium,IOT,cloud computing,higherstudies,Testing and Maintainance Services,yes,no,Art,Work,stubborn,salary,smart worker,yes,Software Quality Assurance (QA) / Testing
79,4,8,6,3,5,yes,no,no,shell programming,cloud computing,no,no,medium,excellent,networks,system developer,job,Cloud Services,no,no,Comics,Work,gentle,salary,smart worker,yes,Quality Assurance Associate
94,9,9,4,2,9,no,yes,no,r programming,web technologies,no,no,excellent,poor,cloud computing,security,job,SAaS services,no,no,Religion-Spirituality,Work,stubborn,work,smart worker,no,Mobile Applications Developer
89,12,5,3,7,5,yes,no,no,distro making,database security,no,yes,poor,poor,programming,security,job,BPA,yes,yes,Guide,Work,stubborn,work,smart worker,no,Technical Support
93,6,8,1,1,7,yes,no,yes,distro making,hacking,no,yes,poor,poor,Software Engineering,cloud computing,job,Product based,yes,yes,Biographies,Work,stubborn,work,smart worker,no,E-Commerce Analyst
74,8,1,6,4,2,yes,yes,yes,shell programming,web technologies,no,no,excellent,excellent,Computer Architecture,system developer,job,Cloud Services,yes,no,Self help,salary,stubborn,work,hard worker,yes,Applications Developer
84,6,3,1,3,7,no,no,yes,shell programming,hacking,no,yes,excellent,excellent,programming,developer,job,BPA,yes,yes,Poetry,salary,stubborn,salary,hard worker,no,Systems Security Administrator
85,8,2,4,9,9,no,no,no,distro making,cloud computing,no,no,medium,medium,Computer Architecture,cloud computing,higherstudies,Web Services,yes,no,Series,salary,gentle,salary,hard worker,no,Quality Assurance Associate
90,8,7,6,5,9,yes,no,yes,full stack,database security,yes,yes,poor,excellent,parallel computing,cloud computing,job,SAaS services,no,yes,Dictionaries,Work,stubborn,work,smart worker,no,Programmer Analyst
77,10,9,3,2,3,yes,no,yes,python,cloud computing,no,yes,excellent,excellent,Computer Architecture,system developer,higherstudies,Product based,yes,no,History,salary,stubborn,salary,hard worker,no,Network Security Administrator
66,5,3,5,1,9,no,no,no,information security,database security,no,no,poor,medium,networks,security,job,Finance,yes,yes,Guide,salary,gentle,work,hard worker,no,Network Security Administrator
73,10,5,4,3,9,no,no,yes,distro making,database security,yes,yes,poor,poor,Management,testing,higherstudies,product development,no,no,Guide,Work,stubborn,salary,hard worker,no,Quality Assurance Associate
86,4,6,3,5,3,no,no,yes,app development,database security,no,yes,excellent,medium,Management,cloud computing,job,SAaS services,no,yes,History,salary,gentle,salary,hard worker,no,Data Architect
61,8,2,2,9,3,yes,no,no,r programming,hacking,no,yes,excellent,poor,Computer Architecture,system developer,job,Product based,no,yes,Diaries,salary,gentle,salary,hard worker,yes,Technical Engineer
72,12,2,6,5,2,yes,yes,no,full stack,hacking,yes,yes,excellent,medium,parallel computing,developer,job,Testing and Maintainance Services,yes,yes,Diaries,Work,stubborn,salary,hard worker,no,Business Intelligence Analyst
86,11,7,0,1,7,yes,yes,yes,information security,database security,yes,no,excellent,poor,Computer Architecture,system developer,higherstudies,BPA,no,yes,Mystery,Work,stubborn,salary,smart worker,no,Information Security Analyst
71,4,2,1,9,7,yes,yes,yes,app development,data science,no,yes,medium,poor,Computer Architecture,testing,job,product development,no,yes,Biographies,salary,gentle,salary,hard worker,yes,CRM Technical Developer
90,11,4,6,6,3,no,no,yes,machine learning,data science,no,yes,poor,medium,data engineering,testing,higherstudies,Finance,yes,no,Satire,Work,stubborn,salary,smart worker,yes,Design & UX
72,11,1,3,6,1,no,no,no,hadoop,game development,no,no,poor,excellent,hacking,cloud computing,higherstudies,product development,no,yes,Autobiographies,salary,stubborn,work,smart worker,yes,UX Designer
73,12,2,2,5,1,no,no,yes,distro making,web technologies,yes,yes,medium,medium,parallel computing,developer,higherstudies,Finance,no,no,Childrens,salary,gentle,salary,hard worker,no,Applications Developer
66,12,4,4,7,6,no,no,no,hadoop,web technologies,yes,yes,excellent,medium,Software Engineering,cloud computing,job,Finance,yes,yes,Math,salary,stubborn,work,hard worker,yes,Quality Assurance Associate
61,7,4,2,9,3,yes,no,no,hadoop,web technologies,yes,yes,excellent,poor,parallel computing,security,higherstudies,Finance,no,yes,Guide,Work,gentle,salary,hard worker,yes,Data Architect
90,6,1,5,5,6,no,no,yes,full stack,testing,yes,yes,poor,poor,parallel computing,security,job,Cloud Services,no,yes,Journals,Work,stubborn,salary,hard worker,yes,Solutions Architect
78,6,1,4,1,4,yes,yes,yes,full stack,web technologies,yes,yes,medium,medium,Computer Architecture,system developer,job,Web Services,no,no,Dictionaries,salary,stubborn,work,hard worker,no,Business Intelligence Analyst
62,8,7,5,7,1,no,no,yes,distro making,database security,yes,no,excellent,poor,networks,Business process analyst,job,Testing and Maintainance Services,no,no,Diaries,salary,stubborn,salary,smart worker,yes,Network Engineer
94,7,3,0,3,4,yes,no,no,information security,system designing,no,no,medium,medium,programming,testing,higherstudies,Web Services,yes,yes,Art,salary,gentle,salary,smart worker,no,Mobile Applications Developer
87,4,7,0,5,2,no,no,no,information security,testing,no,no,poor,excellent,hacking,cloud computing,higherstudies,product development,no,no,Comics,salary,stubborn,salary,smart worker,yes,Portal Administrator
83,5,3,0,5,1,no,no,no,full stack,database security,no,yes,excellent,poor,Management,system developer,higherstudies,Web Services,yes,no,Guide,Work,gentle,salary,hard worker,yes,Portal Administrator
87,4,7,1,3,5,no,no,yes,information security,system designing,yes,no,excellent,excellent,Computer Architecture,testing,job,Web Services,no,no,Dictionaries,salary,gentle,salary,smart worker,no,Programmer Analyst
82,5,9,0,8,9,no,yes,yes,shell programming,database security,yes,yes,poor,excellent,networks,developer,higherstudies,product development,no,yes,Satire,Work,gentle,salary,smart worker,no,Database Developer
92,7,6,4,9,2,no,no,yes,information security,web technologies,no,yes,excellent,excellent,Computer Architecture,system developer,job,Testing and Maintainance Services,no,yes,Self help,Work,gentle,work,smart worker,yes,Network Security Administrator
71,8,1,1,9,2,yes,no,no,machine learning,cloud computing,yes,no,medium,medium,Software Engineering,system developer,higherstudies,SAaS services,yes,yes,Encyclopedias,Work,gentle,work,hard worker,no,Business Systems Analyst
66,8,6,4,1,5,yes,yes,no,machine learning,database security,yes,no,medium,excellent,hacking,Business process analyst,higherstudies,Web Services,yes,yes,Self help,Work,gentle,salary,smart worker,no,Systems Analyst
89,8,2,1,7,1,yes,no,yes,python,data science,no,no,medium,poor,data engineering,security,higherstudies,SAaS services,no,yes,Art,salary,stubborn,work,smart worker,yes,Systems Security Administrator
79,7,3,0,6,7,no,no,no,distro making,database security,no,no,excellent,medium,Management,security,job,Product based,no,yes,Self help,Work,stubborn,work,smart worker,yes,Systems Security Administrator
74,5,3,5,9,9,yes,yes,no,shell programming,web technologies,no,yes,medium,medium,Software Engineering,developer,job,SAaS services,yes,no,Childrens,Work,stubborn,work,smart worker,no,Information Technology Manager
84,9,4,5,3,6,no,yes,no,python,testing,yes,no,poor,poor,IOT,system developer,higherstudies,Web Services,no,yes,Science,salary,gentle,salary,hard worker,yes,Information Technology Manager
76,12,4,1,8,8,yes,yes,yes,hadoop,game development,yes,yes,excellent,excellent,Management,testing,higherstudies,Service Based,no,no,Poetry,Work,gentle,salary,smart worker,no,CRM Business Analyst
64,10,7,0,4,3,no,yes,yes,python,system designing,no,no,poor,poor,programming,Business process analyst,job,Sales and Marketing,yes,yes,Poetry,salary,gentle,salary,smart worker,no,Programmer Analyst
88,11,3,1,2,1,no,yes,yes,shell programming,web technologies,no,yes,excellent,medium,IOT,developer,job,Finance,yes,yes,Mystery,salary,gentle,work,hard worker,yes,Design & UX
92,12,1,3,9,5,yes,no,no,app development,testing,no,yes,medium,medium,data engineering,security,higherstudies,Testing and Maintainance Services,no,yes,Journals,salary,gentle,work,hard worker,yes,Systems Analyst
94,7,5,4,3,2,yes,no,no,distro making,system designing,no,yes,excellent,poor,parallel computing,Business process analyst,higherstudies,Finance,no,no,Science,Work,stubborn,work,hard worker,no,Quality Assurance Associate
73,5,3,2,7,4,yes,no,yes,information security,database security,yes,no,excellent,medium,programming,testing,job,Web Services,no,yes,Cookbooks,salary,stubborn,work,hard worker,yes,CRM Technical Developer
74,12,3,1,4,3,no,yes,no,distro making,system designing,yes,no,excellent,poor,IOT,developer,job,BPA,yes,no,Prayer books,salary,gentle,work,hard worker,yes,Design & UX
65,9,3,3,8,6,no,no,no,hadoop,game development,no,no,excellent,excellent,networks,testing,job,SAaS services,no,yes,Comics,Work,stubborn,work,hard worker,no,Information Technology Manager
94,4,7,2,6,3,no,yes,no,app development,web technologies,yes,no,poor,excellent,cloud computing,developer,higherstudies,Testing and Maintainance Services,yes,yes,Journals,Work,gentle,salary,hard worker,yes,Data Architect
64,9,1,2,3,9,yes,no,yes,distro making,hacking,no,no,excellent,excellent,Management,developer,job,Testing and Maintainance Services,no,yes,Poetry,salary,stubborn,work,smart worker,yes,E-Commerce Analyst
94,12,2,5,7,1,no,no,no,hadoop,database security,yes,no,poor,medium,cloud computing,system developer,higherstudies,Web Services,yes,yes,Health,salary,stubborn,work,hard worker,no,Software Engineer
66,12,3,5,5,4,no,yes,yes,r programming,system designing,yes,no,excellent,poor,cloud computing,testing,higherstudies,Cloud Services,no,yes,Religion-Spirituality,Work,gentle,salary,hard worker,yes,Mobile Applications Developer
66,9,3,2,9,1,no,yes,no,r programming,data science,yes,yes,medium,excellent,Computer Architecture,cloud computing,job,BPA,no,no,Mystery,Work,gentle,work,hard worker,no,Technical Engineer
64,5,6,0,6,5,yes,no,no,python,database security,yes,yes,excellent,medium,programming,security,job,product development,no,yes,Biographies,salary,stubborn,work,hard worker,yes,Business Systems Analyst
75,10,5,1,7,1,yes,yes,yes,full stack,hacking,no,no,excellent,medium,networks,cloud computing,job,Testing and Maintainance Services,no,no,Travel,Work,gentle,salary,smart worker,no,Solutions Architect
